sictom_de_la_region_de_morestel_692_initiatives_locales,,,,,,
klinic_informatic_specialiste_apple_et_microsoudure__drupal_m1224_0613151195,5 Rue des Forges,,60340,Saint-Leu-d'Esserent,2.419711,49.217626
era_176035_reparation_0648318180,12 Rue de Tujean,,33290,Blanquefort,-0.633001,44.923583
prolaques_109175_reparation,Route de la Baronne,QUARTIER FONGIERIE,06640,Saint-Jeannet,7.176828,43.744164
la_tournerie_198979_reparation_0612227673,5 Rue des 2 Ponts,,58210,La Chapelle-Saint-André,3.345862,47.394068
bernard_michele_70814_reparation_0662748879,8 Allée des Capucines,,44390,Saffré,-1.580269,47.503176
c_renov_101001_reparation,42 Rue du Vivier,,59154,Crespin,3.662774,50.417603
garage_landouzi_76680_reparation_0323974022,41 Rue de Verdun,,02500,Luzoir,3.970673,49.927752
m_siad_mohamed_222357_reparation_0619767450,Cité des Griffons,BATIMENT N 1,84700,Sorgues,4.875429,44.012857
cccreations_133540_reparation_0645968545,14 Rue Pasteur,,38300,Bourgoin-Jallieu,5.268767,45.599436
2_roues_et_demi__cafe_cycles_du_buech_177805_reparation_0664537938,6 Boulevard Gambetta,,05400,Veynes,5.820395,44.533255
pacaud_nicolas_139366_reparation_0607839411,3 Rue la Petite Rue Creuse,,45170,Santeau,2.145141,48.105915
laoa_144296_reparation_0467308618,37 Boulevard du Soleil,,34300,Agde,3.484389,43.304266
lartisan_rempailleur_210832_reparation_0143354176,85 Rue Daguerre,,75014,Paris,2.324483,48.835793
beteille_arnaud_camille_raymond_147054_reparation,83 Route de Saint-Hippolyte,,81640,Monestiés,2.077061,44.058417
bkcs_97784_reparation_0671812490,7 Route d'Etain,,55210,Vigneulles-lès-Hattonchâtel,5.713833,48.992738
bacou_gautrand_annecamille_213499_reparation_0633378385,10 Passage Lathuille,,75018,Paris,2.327793,48.884881
